Review,Rating,Words,Palform
The in app map has a lot of address missing. It is a hassle. Also the current version of the app is not user friendly. I couldn't find the desired place so had to choose the closest address to parcel something but the app is not letting me confirm it.,FALSE,50,PATHAO
Feels like this app is such a rip off. It always shows the longest route. Please provide the options to choose the best route in the nearest future update. We would highly appreciate that.,FALSE,34,PATHAO
It has been more and more difficult to just get a ride in Pathao. It was understandable during odd even days but now riders are actually accepting rides and then after keeping me waiting they call and tell me to cancel the ride. This is happening not just once or twice but very frequently! After 2 o...,FALSE,57,PATHAO
"Dear Pathao, Sad but true,this is utterly frustrating and disturbing but I have nothing to do except leave your app and will not re install your app.I have done just about everything that was asked from my end,still after 1 month ,you are unable to provide ANY solution.Now the app is unusable becau...",FALSE,55,PATHAO
"Thanks to u guys i can travel around in ktm fast and easily but some People here are trying to drop the users by telling us to cancel our request and travel without using your pathao apps. One time i got on a pathao rider and travelled with him towards my location, when he was doing that he said to ...",FALSE,60,PATHAO
"You can add an option 'from where our ride will start'. As far as I know, normally passengers have only a choice to select the destination place (i.e where one wants to go) and ride will be automatically started from passenger's current spot. But sometimes one may need to lift another third person n..",FALSE,54,PATHAO
"Um so proud by using our native's app. Pathao can improve their policy in terms of user friendly and passenger oriented. Some riders require extra money for waiting charge even if the app automatically charge for the waiting. Furthermore, some riders don't want to come and reach out to the assigned ...",FALSE,51,PATHAO
"I paid more than the actual fare. I didn't have internet when I reached the destination. So, I asked the rider, he said 180/-, I paid him, and when I went to my office and checked with the app, it showed 104/- Driver wasn't honest 🙄🙄🙄 Very very poor experience for me",FALSE,52,PATHAO
"Initially it was good, but nowadays if you book a cab, pathao rider doesn't want to take your goods that fits inside the cab. They say you have booked cab not for goods,and they demand extra charge for luggages which is very pathetic. Worst experience ever",FALSE,47,PATHAO
Very useful application for searching taxis near me. But many places are missing in the pathao map and those places are shown in Google maps.,FALSE,25,PATHAO
Absolutely disgusting the service. They are totally unprofessional. When I had to take my family to hospital the pathao drivers constantly cancelled the trip after knowing the location. After keep waiting long time if I wanted to cancel the ride they notify that the extra charge will be added in my ...,FALSE,51,PATHAO
Literally ordered less than a week ago from a restaurant and now they can't delivered it again because I'm too far. Would not recommend this app to anyone for food delivery. Using this app for almost a year and now they do this to their customers. Extremely disappointing.,FALSE,48,PATHAO
In terms of location tracker still needs a lot of work to do. Tracks your home location different each time even though you are sending request from the same place as you used to do.,FALSE,35,PATHAO
"Hm it works but I don't understand why the drivers call me every time. It would be nice if they app would show my live location on the map, that would make things a lot easier",FALSE,36,PATHAO
Have bad experience with digital payment.. After selecting the option they automaticly cancel it without showing the process of payment..,FALSE,20,PATHAO
Everytime i open this app using mobile data....mobile data gets off automatically and show the pop-up of no internet connection...what is the reason?? Iam facing this problem every single time and sometimes it delays my shedule to You need to consider this problem ASAP,FALSE,44,PATHAO
So far it was very good until it became like Foodpanda (food section). Searching a specific name doesn't show the exact in the beginning rather similar spelled or such. Please fix this,FALSE,32,PATHAO
Its good but i wanted to add my business in pathao and i already added missing place but my business place is not added yet. Please update your map so that our customer can visit us easily and your usage will also increase please update your map,FALSE,47,PATHAO
"The payment options aren't the same across all services. E.g. it's possible to pay with Amex card on top-up but the same option isn't available for pathao food. Other than this, the app is good.",FALSE,35,PATHAO
The apps is very useful. But no longer working in my device. Thats the problem. I have reported the pathao technical team. Hope they resolve the issue soon.,FALSE,28,PATHAO
I really thought pathao was a very convenient option in the initial days. But now It's getting worst and more expensive. The food delivery is expensive than some food itself. Very disappointed.,FALSE,32,PATHAO
"Worst App and Service.What they have shown in your pop-up.do not trust them.they show you one thing and give service another. I have paid my bill through bkash but they didn't refund me back. When i called them, they told me that i have to order over 500Tk.. But that was not mentioned anywhere...",FALSE,54,PATHAO
Useless app.... The riders cancel your journey in the middle most often. What kind of service is this. All to avoid comission but there is no option for report. To much offline riders on road and no law,FALSE,38,PATHAO
Worst experience ever.. due to some network issues was charged 4times requested the rider to return it later neither the rider refunded nor the company took accountability for it.. High price and zero hospitality towards customers.. stopped using it,FALSE,39,PATHAO
"This is the buggiest mobile app I ever seen. I cant even sign up, it says invalid email address but my email address is correct. I can't even use a different email address",FALSE,33,PATHAO
Everything is okay but the app can not find shortcut route for a trip. It shows unnecessary longest direction and charges extra fair,FALSE,23,PATHAO
They have the worst customer service ever. I have been calling for about 2 weeks for a refund that i was supposed to get and every time they say that I'll be refunded the next day but they never do. I do not think i have ever had such a bad experience with any company. I'd choose any other app over ..,FALSE,61,PATHAO
best and easy app .... But i think pathao should join only experienced riders with well condition bike so if possible only take for join the rider who has 4-5 years riding experience for more and better sefty ... I hope pathao nepal will think about this topic .,FALSE,46,PATHAO
More than 15 riders near me but don't know why when I booked through app take too much time and unable to get ride and every rider asking me about pathao but don't want to accept through app. **** worst policy by pathao.,FALSE,42,PATHAO
One of the most irritating app where in the peak time either you could not find any ride nearby or the rider will assure you that he is coming to pick you up then cancel the ride.,FALSE,37,PATHAO
Their fair keeps getting higher day by day. They apply serge on a Daily basis. Not affordable for daily basis journey. Fair to my home from office used to be 100 tk . That got 130 in 2 days. Today they showed 165 tk . Ridiculously frustrating,FALSE,45,PATHAO
"Thanks to pathao because of it I don't have to worry about commute at all. However, the fare should be multiple of 5 as most of the time I don't have the change, so I'm not quite sure whether to pay them less or more. Also, it would be great if there's a textbox in the rider's review section so that...",FALSE,61,PATHAO
"Riders haa started Requesting cancellation of booking once they meet passenger, its annoying being forced to cancel the ride and they take passenger with same fare to destination without starting on app. I was forced and had to travel because i waited too long and had no choice. Service are meant fo...",FALSE,52,PATHAO
Reliable! Good Service but Money grab! I mean I use the discount as app said for rides and it was rs 140 ( from rs 169). They said to me it is showing 170 and we do what it shows! I still don't get it what's the purpose of the discount if you all not accept. Too high price but do like the service is...,FALSE,64,PATHAO
"Hi, I would like to suggest Pathao Authority that, it would have been better if there were a map option available in the ride history so that we could see our travelled route later. Thank you",FALSE,36,PATHAO
"Does the discount offer in any ride or food was true? There was a discount offer in the pathao app but that was not fulfilled by the any of the pathao. Why is this so? Because,if u guys don't want to give any discount or offer then don't give notifications for the discount offers in ride or foods.",FALSE,59,PATHAO
"Doesn't find the nearest rider available. Always finds the rider 2,3 km away when there are clearly rider available near me. Trash app. I've been facing this issue since installation. Also the price is rs. 20 more than tootle for same distance. I do not recommed using pathao.",FALSE,48,PATHAO
Was looking up fare to see how much it'll cost to go to Babarmahal and it's showing 241. I rechecked the fare price for a recent location that I went to just be sure that the price being shown isn't a glitch. The last time I paid to travel to domestic airlines was 118 and now it's showing 220. A who...,FALSE,61,PATHAO
"In my opinion the app ux is so much worst, many of drivers are refused digital payment. Where, Pathao promote digital payment to share ride but this is so much dangerous experience with driver and customer.",FALSE,36,PATHAO
"Facebook login does not work Sms does not arrive on multiple phones I've relied on this app multiple times in the past but this is a joke, fix this",FALSE,29,PATHAO
"One of the cheater app .. Show something while booking and show higher amount when reaching destination.. I will never use this cheater app and request all my known person simply discard this app and force them go out of Nepal 🇳🇵… Bastered, go to hell",FALSE,46,PATHAO
"The app shows one amount for the fare before confirming the ride ,but when the ride ends the app shows different amount on the rider's device.",FALSE,26,PATHAO
Very very bad experience in digital payment method in pataho food delivery . Today I was orde in pataho food against digital payment method but I didn't payment in digital payment method. After then I payment on cash .,FALSE,37,PATHAO
very buggy sometimes the location doesn't work so no bike or food options are available i have been using for 2 years and this is an issue,FALSE,27,PATHAO
"1. The worst service provided by riders. (Condition of bikes and scooty mainly uncomfortable seats.) 2. I couldn't get a single rider although there are some riders near by me on the map. 3. The behavior of riders is so rude. After taking our request, they suggest us to cancel the ride as they find ...",FALSE,55,PATHAO
There are several riders that are registered to the app that is a big positive. The rides are safe and budget friendly. They need to improve the location and navigation.,FALSE,30,PATHAO
"Why is it randomly and constantly sending me some of the most cringe notifications, like literally 10 times a day.",FALSE,20,PATHAO
Live tracking feature not working. Does not update the location of the foodman on the map.,FALSE,16,PATHAO
"I couldn't even sign up for this app. It wanted to verify my phone number, but the varification code never arrived. Fix your stupid app.",FALSE,25,PATHAO
Riders accept ride and when they come to pick up location they starts to negotiate for extra money. Time to search for alternatives.,FALSE,23,PATHAO
Charges for food delivery to long distance and short distance is similar and delivery charge is more expensive than food. Disappointing service,FALSE,22,PATHAO
"I am new in kathmandu,today on 1st jan 2022 i booked a ride and the guy roamed around all over the places trying to find me. My internet and location was switched on all the time and yet this app wasn't showing my true location,it made me wait around 40min,finally i had to cancel and book a new ride...",FALSE,62,PATHAO
Stop sending push message advertising third party offerings.. I don't want notification regarding college admission from app.,FALSE,17,PATHAO
"Today, I have urgency so I booked pathao bike.The rider came at the location when I get into the bike, rider asked me to cancel my ride and I denied it but on the way, when I opened my phone then I get the notification that rider has cancelled my ride and I am unknown about it. He also ride so faste..",FALSE,62,PATHAO
"Uber is much cheaper than pathao. Uber shows 138tk fare, and pathao shows 183 tk. And its very disappointing for a local app like pathao",FALSE,25,PATHAO
I wanted to complain a lfew months back when i tried to order some goods for quite a many of times but the response was zero and the one who accepted the request were always full of excuses and had to cancel mostly. I tried today also after my niece couldn't get any responses.And it was a same probl...,FALSE,59,PATHAO
"Great initiative, hope it improves even more with more taxis driven by well trained drivers (because there are a few grumpy drivers with reckless driving). The 'google maps API search' mostly doesn't work while selecting the exact destination. Also. you can't completely rely on it to get a ride when...",FALSE,50,PATHAO
"Terrible experience finding cars, who after finally being found, keep us waiting and make us cancel after waiting for so long. And once cancelling twice, the app doesn't show any cars anyway.",FALSE,32,PATHAO
Really helpful app when you don't know the way and lost the destination. Good app I love it.,FALSE,18,PATHAO
"While it serves the purpose, the app sends a lot of notifications. Turning off all notifications will also turn off important notifications such as ride cancellations and etc. There's no way to turn off promotional notifications.",FALSE,36,PATHAO
One of the. Most ridiculous service i have ever seen on face to face there customer care management is too much 3rd class.,FALSE,23,PATHAO
"What if rider is in front of me and instead of requesting in general, make an option to request to the particular rider that is in front of me using qr code or any other mechanism. I can see rider in chowks bargaining in their own and not registering the ride. It may benefit the passenger in price b.",FALSE,59,PATHAO
easy to use and user friendly. also the price is very transparent.,FALSE,12,PATHAO
They don't notify if the restaurant cancel the food..This happened twice with meYou don't know whether your order will come or not unless you see the order option,FALSE,28,PATHAO
Too much ad notifications. Stop it. Uninstalling it until I need it again.,FALSE,13,PATHAO
"Most riders are unavailable ....few who accept ride request keeps pax waiting for more than ten mins and cancel ride ....And, some available ones do not approve app and instead charge high amt...many r unprofessional...wat is this pathao ?",FALSE,38,PATHAO
"The app is good but the riders often give me the wrong order, FoodPanda is much better.",FALSE,17,PATHAO
its really irritating how this app send notifications time to time.. 😡,FALSE,12,PATHAO
"I would have given 5 but I canceled a booking and the person called and spoke rudely+Used rough word,thank you.",FALSE,21,PATHAO
"I wanted to get the 20% discount on Visa card. (17th August, 2020) I pressed back button after selecting digital payment. Just wanted to see if there's any info related to the discount. Then a message appeared ""Payment Cancelled"". After that I couldn't get back to payment options again. I had no cho...",FALSE,53,PATHAO
"Very slow, very poor and irrelevant app service.",FALSE,8,PATHAO
otp not receive in smartcell numbers please maintain the otp receving for smartcell numbers also many times tried but not receive otp,FALSE,22,PATHAO
Super annoyed with all the notifications pathao sends.,FALSE,8,PATHAO
Why does this app shows bangladesh location even if I am in Nepal? And keeps on loading forever. Please fix this problem.,FALSE,22,PATHAO
For the last few days I have been suffering from an annoying issue related to location search. The app continues to search the location while I use wi-fi but it never finds the location the current location and I have to abandon using the app for that time. And now I am irritated with the problemati..,FALSE,56,PATHAO
App crashes everytime I tried to launch it.,FALSE,8,PATHAO
Thank you Pathao. Great App 💝 Navigation needs to be improved.,FALSE,21,PATHAO
Shows one price n have to pay more after reaching destination.... Really bad experience.,FALSE,14,PATHAO
Its useless we cant find rider nearby🤬🤬🤬🤬 everytime i use pathao i have to canclled the ride or wait to long for rider🤬 kawadi app,FALSE,14,PATHAO
I didn't use pay later option but it's showing due payment. Customer care didn't solve my issue.,FALSE,17,PATHAO
Can't send OPT code to my phone. Chapter closed. Wonderful concept though.,FALSE,23,PATHAO
I hope a very good app is easy to use so I am using it. খুব ভালো একটি এএপ সহজ ভাবে ব্যাবহার উপযুক্ত আশাকরি তাইতো আমি ব্যাবহার কড়ছি।,FALSE,28,PATHAO
Good and fast service. I am always using pathao for order food..,FALSE,12,PATHAO
"I have really bad experience with digital payment system of pathao. Literally, they are so careless in digital payment. At first when they h out digital payment, I can add debit card but I can't pay with it. Now I have paid with digital payment, I have been charged and I got the sms of reduction of ...",FALSE,57,PATHAO
"Over charged my elderly parents and cheated them, so many rude drivers (many don't know how to use the map - have some kind of orientation program to teach them basic map reading skills) and worst of all, no response from customer service - just a message ""Your issue is important to us."" Looks like ...",FALSE,53,PATHAO
Very poor. Call centre people doesn't communicate at all,FALSE,9,PATHAO
Pathao app bike rides not working properly. Can't use it from my mi redmi 9,FALSE,15,PATHAO
Tried several times. Literary waited for almost half an hour trying to connect to a driver and failed. Its just bad.,FALSE,21,PATHAO
"Bad services, the rider dont even know the location and takes time to reach destination. Pathao should trained them that, how to use app and its map nevigation as well.",FALSE,30,PATHAO
"The app is slow and also if I have to order two ride simultaneously, I can't, I will have to cancel the ride, but then it will ask for penalty, why can't I order two ride if there is need for two , please add such feature additionally some of your riders are not so well behaved which I complained ab..",FALSE,60,PATHAO
Although there is rider they are not accepting our request. They barely accept but they immediately cancel the ride. It is happan in taxi becouse I use taxi most of the time. So I need to ride offline. Please fix this issue.,FALSE,42,PATHAO
"Pathetic, really disappointed, almost never available when in need, and driver accept rides from literally different locations and had to wait half an hour,if i have to wait so much i would rather travel by bus, I will continue to use but please work on the improvement.",FALSE,48,PATHAO
"Pathao was good before but now, even though the riders are near, it doesn't connect to them. Instead, it links us to the riders from far away. It takes a lot of time to search riders even though they are near.",FALSE,41,PATHAO
This app is not working when it is needed. At 8:30 pm no car is available in the middle of the capital city. This app Doesn't take and take actions regarding this. They just can show you beautiful ad in Their app.,FALSE,43,PATHAO
"Yesterday it wasn't working ,the app said 'we could not locate you' not only mine my nearbys apps was also broke down i think it remained for hours and you need to work for it cause nowadays pathao has become very reliable, easy,fastest and cheap transportation. You need to fix your problems so that...",FALSE,55,PATHAO
"WHAT IS THIS.. EVEN AFTER I TURNED MY LOCATION, IT STILL KEEPS POPING UP THE SAME THING ITS NONSENSE. ""FOR BETTER EXPERIENCE TURN ON DEVICE LOCATION, WHICH USES GOOGLE'S SERVICE"" I HAVE REDOWNLOADED THIS APP SEVERAL TIMES NOW AND IT STILL APPEARS SAME THING, REPEATEDLY ASKS TO ENABLE THE LOCATION WH...",FALSE,51,PATHAO
"After all these years of ride sharing business, they still haven't been able to have a good map. This is annoying, their app is almost unusable because of the poor quality of its navigation",FALSE,34,PATHAO
I had to pay full fare for 50/60% of the destination when the reason for ending the ride was driver's vehicle fault. Pathao promotes safety but they enroll faulty vehicle and does not offer reasonable compensation to customers when things go south. This policy certainly benefits them as a middle man...,FALSE,52,PATHAO
Tried to log in several times. It takes forever to get the verification code and even after giving the code the app doesn't work. I wasn't able to use the app when i needed it the most. Really disappointed.,FALSE,39,PATHAO
Every single time the amount of the ride increases due to a slight traffic from the amount it shows while confirming the trip. For instance i confirmed the ride for 200tk after completing the ride it will show 300+ why is that????? It is so annoying and pressure for those who doesn't even have ample...,FALSE,55,PATHAO
Pathao pay later option is a mess. Even riders take money from me as cash but didn't mention about pathao pay later which is activated by no one's will. I mailed again and again for help in this issue but they did reply me but issue remain unsolved. Even pathao tried to question my authenticity of t...,FALSE,57,PATHAO
Very much poor service. As it also increase the amount during travelling to same destination.And should work on their maps n gps system.,FALSE,23,PATHAO
Very helpful service. But recently its not generating otp after entering ph no. FYI sim card is on the other phone than one having pathao app.,FALSE,26,PATHAO
There are more offline riders than online riders in Nepal in each and every chowks centerpoints and they charge double than normal rate also they wont help us if our destination is a bit inside from roads and they wont take requests for small trips,FALSE,45,PATHAO
Useless at the time of emergency. Riders have become greedy and only accepts if the tip is high to get big chunk of money.,FALSE,24,PATHAO
Useless at the time of emergency. Riders have become greedy and only accepts if the tip is high to get big chunk of money.,FALSE,24,PATHAO
No matter which location i give it doesnt show. I tried reinstalling it. I use this app for emergencies but now its useless due to this glitch.,FALSE,27,PATHAO
"Previously, I use pathao with first piority because of my country product. Now their service become bad to wrost. Without any reason they just increase fare for taking money. Most bad part is after reaching the destination. Most of the rider now knows that if they use longest route they can take mor...",FALSE,53,PATHAO
Why do you keep sending offer notifications 🤔🤔🤔 only after it has expired,FALSE,13,PATHAO
Good app. But riders and drivers are not always professional. Hope Pathao will develop policy on training them.,FALSE,18,PATHAO
You can't order food that are available on shop if you go there after 11am. for example Tandur Ruti is almost availabe in all shops round the clock but the app only lets you order it from 7am to 11am. the discount coupons are fine. Overall a very good ride sharing app but needs improvement in their ...,FALSE,57,PATHAO
Not all but most of them are very unprofessional and very poor at navigating. they dont know how to use the map properly and keep us irritating asking the same directions or wasting time on searching the way without using the google map. some of the riders have even used another number to keep unpro...,FALSE,55,PATHAO
"Pathao app is going to rust day by day, not showing destination when i search it",FALSE,16,PATHAO
Your service has become the worst. No riders can be found even if they are near. Riders are rude. They don't deliver any ride after accepting it. They compel us to cancel the ride.,FALSE,34,PATHAO
"Biggest issue, due to some accidental cases or intentional cases is the ride provider accepts b4 actually meeting the passenger and giving him/her the ride and starts a ride b4 meeting the passenger, the passenger gets stuck without a ride and without being able to cancel such ride or order another ...",FALSE,52,PATHAO
"I heard something very bad News that pathao services will be affected by taxi services. The strike had destroyed our easy, safe and cheap riding. I'm feeling sad about pathao services will be affected. I want pathao everywhere.",FALSE,38,PATHAO
Couldnot send pickup request. Repeated message comes to turn on my device location although it is already turned on and location access is permitted.,FALSE,24,PATHAO
"Never using Pathao ever again. It's quality is diminishing day by day. I had many bad experiences with the delivery, ordering food and many other things. The latest one: I ordered food from a restaurant that is nearby. A foodman accepts the order and then calls me and cancels it quoting that my addr...",FALSE,54,PATHAO
Update the tracking for food delivery it doesn't work,FALSE,9,PATHAO
"Very helpful app, service too good, highly recommend.",FALSE,8,PATHAO
Useless app taking 20% from customer and rider in total (guys switch to INDRIVER very cheap price and easily available soon in a year pathao is going to collapse if it doesnt get more rider without taking initial 2500 and still take 20% commison,FALSE,44,PATHAO
"it would be very convenient if the app could read and input the 6 digit bKash verification code automatically. [actually, i have seen this in many other app] *it is very troublesome to memorize a 6 digit code from message inbox and then input it in the app, in the middle of noisy road! # the GPS oft..",FALSE,57,PATHAO
Charges too much when waiting in traffic. Address suggestions are very poor,FALSE,12,PATHAO
"Great App,Great Service. One of best service in Dhaka city. Must must recommended 👍",FALSE,14,PATHAO
Worst service. And hellish customer care response. I had to be in hold for 10 mins and call was never answered. Also the issue is still not solved.,FALSE,28,PATHAO
"The worst experience ever using the Pathao rides. The drivers aren't willing to receive digital payment, also they don't mention why not. I asked why not again and again. Many times the drivers take a different route to increase the fare. Though I gave them the instructions which road to follow, the.",FALSE,52,PATHAO
"Almost 50% drivers are unprofessional, recently one even asked me to turn off the app before confirming the ride so that he doesn't have to pay the app fee.",FALSE,29,PATHAO
Their service has much improved than before. Yet some of the drivers irritate users with promo. and cars aren't available in some important places of dhaka most of the times,FALSE,30,PATHAO
"My google map is updated, location service has been set to high accuracy, but, still not working. The app is unable to find my location. Other apps are working perfectly. But, only Pathao is not working. I bought new handset 5/6 days ago. If my handset has any issue thn definitely other apps which u.",FALSE,56,PATHAO
There are some basic problems: (1) If GPS location changes from selected pickup point to reach the rider in suitable location the pickup point doesn't change. It calculate the fare from initial position. (2) If I use shortcut the fare remains same as calculated before ride confirmation. (3) Two loca.,FALSE,50,PATHAO
"I had to pay almost double than the amount Pathao showed initially in last 4 rides for their ""GPS"" problem. I have complained every time, and Pathao only responded by giving some ""discount"", and nothing changed, whenever I used it, I faced the same ""GPS problem"" again. After calling helpline I got s...",FALSE,53,PATHAO
"I have use pathao for over a year exclusively for ordering food. It used to work great with deliveries much faster than their competitor foodpanda. But in the last 2 months all but one of my orders have been cancelled. Even after trying like 16 or so different restaurants, the orders would still get...",FALSE,54,PATHAO
"I am using the app for one year. Its location is not accurate. It do not have a good rating system. Sometimes user may face uncomfotable situation..like riders/partners attitude, unnevessary delay, cancellation without any reason, keep waiting for long time. These issue should be in rating of drives.",FALSE,49,PATHAO
The map of pathao is misleading and has wrong information of places. I was going to American International University Bangladesh but it showed location to Ataturk Avenue and not Kuril (where American International University Bangladesh is located). I had to pay twice the fare due to the problem of t...,FALSE,50,PATHAO
"It's service is useless now , Literally even after the increase in charge , no one seem to accept the ride . Just waste of time waiting for someone to accept my request even in main road area . Totally unreliable . Got late to multiple places just cuz I realized on this app ... What's the point of t...",FALSE,54,PATHAO
Before providing services develope the app properly. Even this app is missing places inside the city. I don't know how the service quality will be as I didn't get the chance to use the app due to missing place of destination,FALSE,41,PATHAO
Before providing services develope the app properly. Even this app is missing places inside the city. I don't know how the service quality will be as I didn't get the chance to use the app due to missing place of destination,FALSE,41,PATHAO
"Customer care is so bad, you keep people waiting for more than 15 mins and even the solution you give are not much helpful.",FALSE,24,PATHAO
"Bro this app is too much unstable, cant even set location on map. Devloper team please try to fix your bugs on your app.",FALSE,24,PATHAO
Good but overwhelming ad notifications is annoying. Every day pop-up ads on notifications is rather too much. It's really cool to have so many different types of services is one app. I have blocked the notifications from android settings.,FALSE,39,PATHAO
Pushes lots of unwanted notifications,FALSE,5,PATHAO
"Just nothing... You got promo code and you applied and you complete your ride and driver says it's system issue,there is no any discount",FALSE,25,PATHAO
The services provided by Pathao is good but this app is anything but that for me. I really hate that the app literally forces me to turn on my GPS and location if i want to go from a to b. User should be given the choice yo write down his/her pickup point. I have to go through a lot of trouble to fi...,FALSE,65,PATHAO
Dear Patao Teams Your app is Perfect Location and easy to understand But Problems is in Too Much Cost in Food Order Delivery Charge.,FALSE,24,PATHAO
Location Map is pathetic. Its very tough to identify nearest location,FALSE,11,PATHAO
"Good app, but need to improve a lot. 1. Every time, after completing the ride, connection to server takes long time. 2. It should have provision to save more places to visit for quick selection of destination.",FALSE,37,PATHAO
"Driver always switch request and searching driver, I talked to drivers, they said phthao charged 25% so that they cannot effort pathao Now, YouTube showing a advertisement ""masud"" This is meaningless . Please decrease your commission ok I am not driver as a well-wisher Less commission and less your ...",FALSE,48,PATHAO
Promo code discount applies on my price but the price is seen on rider's without promo code discount. Please work on that.,FALSE,22,PATHAO
"This app steals user data. It asks for location access in app and then the android menu asks for sms and contacts access as well. It's just outrageous. I'm feeling extremely bad thinking that all of my contacts and sms are saved on their server right at this moment. Nonetheless, I've uninstalled thi...",FALSE,53,PATHAO
"It's quiet good online platform for delicious and hygienic food. More ever, it provides you alluring discount on purchases.",FALSE,19,PATHAO
Always allocates a driver in the opposite side of the city when there is a close on literally 10 steps away.,FALSE,21,PATHAO
"Not much more aesthetic and there is something missing, could be enrich the usability. Also would like to take action, whenever I order anything from food option, each time delivery men calls me, Is it confirm or not and asks location address whereas I have already set up the address. And it would b..",FALSE,54,PATHAO
Too much unwanted notification popping on my screen,FALSE,8,PATHAO
"The price is GETTING THICKER DAY BY DAY and SECOND BY SECOND. I just booked a ride and had to cancel because he was roaming around somewhere else and the price was 116, after that i booked a ride from the same spot to the same location and the price changed to 140 in a few seconds?!! You might say ""...",FALSE,60,PATHAO
"Rider not accepting the ride, poor riding quality, not finding vehicles quickly, poor navigation quality of rider.useless app",FALSE,18,PATHAO
Captains are so reluctant to cancel the ride requests. even when they accept request almost 99% driver ask for pick up location and 100% driver ask for where the destination is! Again if they Don't like The destination they cancel the request without any hesitation. 80% drivers ask whether i will pa..,FALSE,52,PATHAO
"Not a good service. Had a very worst experience , I booked and the rider was unreachable. The connection was not good and most the rider was getting irrated. I mean what the hell was that, we are the customers and you must be hospitable. Maybe some are new in the city so they can't find the location..",FALSE,57,PATHAO
"Worst Experience. One day, at the starting time of travelling the amount shown 365 but at the end of same destination, it was automatically been 420 and then the rider asked me to give him 500 due to have my bag. After complaining to the pathau office, they didn't even respond. So thank u, I don't u.",FALSE,57,PATHAO
"In Nepal, pathao's Taxi fare is double than indicated by the Government.😢Nowdays its better for us to take normal taxi rather than wasting too much money on pathao..",FALSE,28,PATHAO
This app is actively scamming people.showing one price at first then another during the end.happened multiple times.no replay till now.reported to police for fraud but they didn't care😒,FALSE,28,PATHAO
Ride sharing is good But food delivery services is nerve wrecking. I am currently trying to order food. Its been 1.5 hours and I am not getting any food rider.,FALSE,30,PATHAO
Ride sharing is good But food delivery services is nerve wrecking. I am currently trying to order food. Its been 1.5 hours and I am not getting any food rider.,FALSE,3,PATHAO
"Riders have to learn to look in the apps for location, both pickup and dropoff. Takes 15 minutes for pickup even though the app shows them a few hundred meters away because they prefer to call then look for pickup location. Dangerous driving, but quite normal in Nepal.",FALSE,30,PATHAO
I didn't use pay later option but it's showing due payment. Customer care didn't solve my issue.,FALSE,17,PATHAO
Can't send OPT code to my phone. Chapter closed. Wonderful concept though.,FALSE,12,PATHAO
I hope a very good app is easy to use so I am using it. খুব ভালো একটি এএপ সহজ ভাবে ব্যাবহার উপযুক্ত আশাকরি তাইতো আমি ব্যাবহার কড়ছি।,FALSE,28,PATHAO
Good and fast service. I am always using pathao for order food..,FALSE,12,PATHAO
"Over charged my elderly parents and cheated them, so many rude drivers (many don't know how to use the map - have some kind of orientation program to teach them basic map reading skills) and worst of all, no response from customer service - just a message ""Your issue is important to us."" Looks like Pathao think because they do not have much competition, they don't need to take customer experience/satisfaction seriously. Maybe not. Uninstalled the app and started using InDriver: much convenient.",FALSE,82,PATHAO
Very poor. Call centre people doesn't communicate at all,FALSE,9,PATHAO
Pathao app bike rides not working properly. Can't use it from my mi redmi 9,FALSE,15,PATHAO
Although there is rider they are not accepting our request. They barely accept but they immediately cancel the ride. It is happan in taxi becouse I use taxi most of the time. So I need to ride offline. Please fix this issue.,FALSE,42,PATHAO
"Bad services, the rider dont even know the location and takes time to reach destination. Pathao should trained them that, how to use app and its map nevigation as well.",FALSE,30,PATHAO
"The app is slow and also if I have to order two ride simultaneously, I can't, I will have to cancel the ride, but then it will ask for penalty, why can't I order two ride if there is need for two , please add such feature additionally some of your riders are not so well behaved which I complained about but I haven't have any reply so far.",FALSE,68,PATHAO
Although there is rider they are not accepting our request. They barely accept but they immediately cancel the ride. It is happan in taxi becouse I use taxi most of the time. So I need to ride offline. Please fix this issue.,FALSE,42,PATHAO
"Pathetic, really disappointed, almost never available when in need, and driver accept rides from literally different locations and had to wait half an hour,if i have to wait so much i would rather travel by bus, I will continue to use but please work on the improvement.",Partially FALSE,48,PATHAO
This app is not working when it is needed. At 8:30 pm no car is available in the middle of the capital city. This app Doesn't take and take actions regarding this. They just can show you beautiful ad in Their app.,Partially FALSE,43,PATHAO
"Yesterday it wasn't working ,the app said 'we could not locate you' not only mine my nearbys apps was also broke down i think it remained for hours and you need to work for it cause nowadays pathao has become very reliable, easy,fastest and cheap transportation. You need to fix your problems so that you can satisfy your costumers thankyou !",Partially FALSE,61,PATHAO
"WHAT IS THIS.. EVEN AFTER I TURNED MY LOCATION, IT STILL KEEPS POPING UP THE SAME THING ITS NONSENSE. ""FOR BETTER EXPERIENCE TURN ON DEVICE LOCATION, WHICH USES GOOGLE'S SERVICE"" I HAVE REDOWNLOADED THIS APP SEVERAL TIMES NOW AND IT STILL APPEARS SAME THING, REPEATEDLY ASKS TO ENABLE THE LOCATION WHICH IS ALREADY ENABLED.",Partially FALSE,54,PATHAO
"After all these years of ride sharing business, they still haven't been able to have a good map. This is annoying, their app is almost unusable because of the poor quality of its navigation",Partially FALSE,34,PATHAO
